0.637500,0.205333,0
0.675000,0.228667,0
0.705000,0.221667,0
0.727500,0.210000,0
0.652500,0.228667,0
0.742500,0.219333,0
0.406000,0.200000,1
0.443333,0.200000,1
0.452667,0.192000,1
0.742500,0.233333,0
0.652500,0.224000,0
0.637500,0.210000,0
0.682500,0.214667,0
0.438667,0.182000,1
0.742500,0.212333,0
0.720000,0.200667,0
0.712500,0.200667,0
0.675000,0.198333,0
0.452667,0.172000,1
0.637500,0.221667,0
0.452667,0.186000,1
0.457333,0.184000,1
0.637500,0.207667,0
0.410667,0.194000,1
0.415333,0.172000,1
0.438667,0.184000,1
0.415333,0.184000,1
0.406000,0.178000,1
0.727500,0.214667,0
0.667500,0.231000,0
0.705000,0.200667,0
0.720000,0.219333,0
0.420000,0.180000,1
0.705000,0.219333,0
0.434000,0.198000,1
0.443333,0.176000,1
0.727500,0.212333,0
0.401333,0.186000,1
0.697500,0.233333,0
0.457333,0.184000,1
0.415333,0.176000,1
0.690000,0.233333,0
0.420000,0.198000,1
0.434000,0.182000,1
0.415333,0.200000,1
0.697500,0.212333,0
0.424667,0.200000,1
0.406000,0.186000,1
0.415333,0.192000,1
0.690000,0.207667,0
0.443333,0.176000,1
0.735000,0.233333,0
0.735000,0.205333,0
0.466667,0.184000,1
0.652500,0.233333,0
0.420000,0.190000,1
0.457333,0.188000,1
0.660000,0.210000,0
0.396667,0.176000,1
0.415333,0.176000,1
0.675000,0.205333,0
0.420000,0.200000,1
0.667500,0.226333,0
0.712500,0.205333,0
0.705000,0.214667,0
0.434000,0.176000,1
0.697500,0.224000,0
0.735000,0.207667,0
0.443333,0.178000,1
0.466667,0.176000,1
0.712500,0.228667,0
0.452667,0.188000,1
0.401333,0.188000,1
0.406000,0.190000,1
0.448000,0.190000,1
0.452667,0.198000,1
0.443333,0.186000,1
0.424667,0.170000,1
0.462000,0.182000,1
0.429333,0.180000,1
0.720000,0.233333,0
0.420000,0.176000,1
0.406000,0.182000,1
0.396667,0.190000,1
0.667500,0.203000,0
0.396667,0.190000,1
0.637500,0.221667,0
0.448000,0.188000,1
0.443333,0.186000,1
0.396667,0.194000,1
0.697500,0.219333,0
0.645000,0.210000,0
0.443333,0.180000,1
0.438667,0.188000,1
0.434000,0.192000,1
0.742500,0.210000,0
0.660000,0.205333,0
0.645000,0.207667,0
0.750000,0.224000,0
0.645000,0.219333,0
0.420000,0.174000,1
0.750000,0.221667,0
0.690000,0.217000,0
0.466667,0.176000,1
0.645000,0.200667,0
0.429333,0.176000,1
0.742500,0.205333,0
0.406000,0.170000,1
0.660000,0.198333,0
0.434000,0.194000,1
0.443333,0.178000,1
0.720000,0.212333,0
0.637500,0.219333,0
0.660000,0.217000,0
0.448000,0.172000,1
0.448000,0.172000,1
0.396667,0.170000,1
0.462000,0.178000,1
0.462000,0.178000,1
0.466667,0.180000,1
0.452667,0.174000,1
0.712500,0.198333,0
0.675000,0.228667,0
0.466667,0.196000,1
0.645000,0.205333,0
0.682500,0.210000,0
0.462000,0.196000,1
0.637500,0.231000,0
0.750000,0.212333,0
0.690000,0.221667,0
0.645000,0.224000,0
0.396667,0.182000,1
0.410667,0.188000,1
0.466667,0.176000,1
0.415333,0.182000,1
0.466667,0.186000,1
0.742500,0.233333,0
0.466667,0.178000,1
0.438667,0.170000,1
0.652500,0.200667,0
0.735000,0.233333,0
0.406000,0.188000,1
0.720000,0.207667,0
0.434000,0.194000,1
0.466667,0.180000,1
0.396667,0.192000,1
0.705000,0.217000,0
0.415333,0.182000,1
0.443333,0.184000,1
0.415333,0.170000,1
0.742500,0.212333,0
0.667500,0.231000,0
0.452667,0.194000,1
0.396667,0.188000,1
0.705000,0.226333,0
0.652500,0.228667,0
0.448000,0.178000,1
0.396667,0.188000,1
0.750000,0.221667,0
0.443333,0.190000,1
0.742500,0.210000,0
0.457333,0.174000,1
0.462000,0.180000,1
0.652500,0.207667,0
0.466667,0.172000,1
0.727500,0.231000,0
0.727500,0.231000,0
0.675000,0.198333,0
0.712500,0.214667,0
0.429333,0.192000,1
0.420000,0.188000,1
0.401333,0.196000,1
0.420000,0.196000,1
0.727500,0.198333,0
0.448000,0.198000,1
0.466667,0.172000,1
0.712500,0.221667,0
0.410667,0.186000,1
0.742500,0.233333,0
0.712500,0.198333,0
0.667500,0.221667,0
0.735000,0.200667,0
0.415333,0.190000,1
0.443333,0.194000,1
0.705000,0.210000,0
0.682500,0.214667,0
0.429333,0.186000,1
0.727500,0.207667,0
0.697500,0.224000,0
0.652500,0.228667,0
0.429333,0.194000,1
0.420000,0.186000,1
0.690000,0.207667,0
0.401333,0.186000,1
0.401333,0.194000,1
0.448000,0.188000,1
0.410667,0.192000,1
0.424667,0.182000,1
0.712500,0.226333,0
0.660000,0.200667,0
0.448000,0.174000,1
0.697500,0.205333,0
0.420000,0.174000,1
0.410667,0.182000,1
0.415333,0.196000,1
0.406000,0.178000,1
0.645000,0.212333,0
0.434000,0.198000,1
0.735000,0.212333,0
0.690000,0.233333,0
0.396667,0.182000,1
0.434000,0.186000,1
0.443333,0.172000,1
0.462000,0.182000,1
0.660000,0.212333,0
0.410667,0.190000,1
0.406000,0.180000,1
0.448000,0.200000,1
0.406000,0.200000,1
0.396667,0.174000,1
0.750000,0.200667,0
0.448000,0.194000,1
0.652500,0.226333,0
0.750000,0.226333,0
0.720000,0.212333,0
0.434000,0.176000,1
0.415333,0.174000,1
0.660000,0.214667,0
0.410667,0.176000,1
0.712500,0.214667,0
0.401333,0.170000,1
0.645000,0.198333,0
0.750000,0.219333,0
0.443333,0.180000,1
0.750000,0.226333,0
0.434000,0.174000,1
0.652500,0.214667,0
0.667500,0.226333,0
0.396667,0.198000,1
0.675000,0.198333,0
0.660000,0.210000,0
0.396667,0.176000,1
0.434000,0.170000,1
0.697500,0.219333,0
0.742500,0.233333,0
0.429333,0.172000,1
0.645000,0.205333,0
0.720000,0.217000,0
0.660000,0.198333,0
0.727500,0.205333,0
0.735000,0.214667,0
0.443333,0.198000,1
0.705000,0.224000,0
0.682500,0.200667,0
0.675000,0.231000,0
0.434000,0.186000,1
0.697500,0.200667,0
0.424667,0.172000,1
0.652500,0.210000,0
0.457333,0.192000,1
0.396667,0.200000,1
0.735000,0.203000,0
0.720000,0.203000,0
0.705000,0.212333,0
0.675000,0.200667,0
0.410667,0.196000,1
0.457333,0.196000,1
0.438667,0.186000,1
0.750000,0.207667,0
0.462000,0.176000,1
0.697500,0.203000,0
0.457333,0.192000,1
0.457333,0.174000,1
0.712500,0.224000,0
0.645000,0.205333,0
0.415333,0.198000,1
0.652500,0.231000,0
0.415333,0.190000,1
0.660000,0.226333,0
0.645000,0.233333,0
0.742500,0.203000,0
0.401333,0.186000,1
0.667500,0.231000,0
0.712500,0.217000,0
0.705000,0.221667,0
0.735000,0.207667,0
0.457333,0.176000,1
0.406000,0.188000,1
0.406000,0.182000,1
0.438667,0.184000,1
0.462000,0.196000,1
0.712500,0.219333,0
0.682500,0.200667,0
0.712500,0.221667,0
0.735000,0.205333,0
0.750000,0.217000,0
0.410667,0.172000,1
0.712500,0.226333,0
0.443333,0.182000,1
0.457333,0.180000,1
0.462000,0.196000,1
0.735000,0.217000,0
0.443333,0.196000,1
0.443333,0.196000,1
0.742500,0.231000,0
0.697500,0.207667,0
0.735000,0.200667,0
0.457333,0.188000,1
0.637500,0.226333,0
0.443333,0.180000,1
0.720000,0.212333,0
0.697500,0.219333,0
0.429333,0.196000,1
0.637500,0.198333,0
0.712500,0.226333,0
0.420000,0.176000,1
0.452667,0.172000,1
0.434000,0.170000,1
0.396667,0.180000,1
0.424667,0.200000,1
0.682500,0.217000,0
0.424667,0.192000,1
0.682500,0.203000,0
0.660000,0.217000,0
0.434000,0.174000,1
0.712500,0.217000,0
0.410667,0.194000,1
0.452667,0.174000,1
0.652500,0.224000,0
0.415333,0.188000,1
0.720000,0.228667,0
0.682500,0.231000,0
0.727500,0.226333,0
0.452667,0.200000,1
0.401333,0.200000,1
0.660000,0.231000,0
0.750000,0.233333,0
0.727500,0.214667,0
0.735000,0.210000,0
0.690000,0.224000,0
0.438667,0.186000,1
0.742500,0.203000,0
0.438667,0.188000,1
0.645000,0.233333,0
0.396667,0.196000,1
0.420000,0.182000,1
0.410667,0.188000,1
0.682500,0.221667,0
0.697500,0.207667,0
0.420000,0.194000,1
0.452667,0.184000,1
0.415333,0.174000,1
0.712500,0.219333,0
0.448000,0.178000,1
0.448000,0.178000,1
0.401333,0.182000,1
0.645000,0.233333,0
0.443333,0.170000,1
0.396667,0.192000,1
0.727500,0.217000,0
0.742500,0.226333,0
0.645000,0.228667,0
0.697500,0.205333,0
0.690000,0.214667,0
0.645000,0.203000,0
0.410667,0.184000,1
0.462000,0.178000,1
0.448000,0.190000,1
0.735000,0.207667,0
0.750000,0.219333,0
0.429333,0.170000,1
0.682500,0.210000,0
0.457333,0.200000,1
0.420000,0.178000,1
0.452667,0.180000,1
0.637500,0.221667,0
0.705000,0.198333,0
0.705000,0.200667,0
0.697500,0.221667,0
0.697500,0.214667,0
0.735000,0.231000,0
0.462000,0.192000,1
0.652500,0.200667,0
0.452667,0.174000,1
0.697500,0.205333,0
0.443333,0.194000,1
0.727500,0.219333,0
0.448000,0.190000,1
0.682500,0.200667,0
0.660000,0.231000,0
0.420000,0.198000,1
0.429333,0.200000,1
0.406000,0.184000,1
0.727500,0.207667,0
0.720000,0.210000,0
0.406000,0.186000,1
0.735000,0.203000,0
0.742500,0.228667,0
0.406000,0.180000,1
0.401333,0.184000,1
0.735000,0.231000,0
0.415333,0.198000,1
0.429333,0.176000,1
0.675000,0.210000,0
0.675000,0.200667,0
0.424667,0.190000,1
0.750000,0.210000,0
0.742500,0.219333,0
0.452667,0.200000,1
0.652500,0.219333,0
0.637500,0.228667,0
0.660000,0.224000,0
0.448000,0.194000,1
0.429333,0.196000,1
0.637500,0.228667,0
0.434000,0.192000,1
0.415333,0.170000,1
0.637500,0.207667,0
0.457333,0.192000,1
0.443333,0.170000,1
0.720000,0.210000,0
0.742500,0.226333,0
0.429333,0.194000,1
0.466667,0.184000,1
0.396667,0.174000,1
0.462000,0.184000,1
0.727500,0.198333,0
0.652500,0.207667,0
0.652500,0.200667,0
0.690000,0.214667,0
0.424667,0.176000,1
0.448000,0.172000,1
0.424667,0.176000,1
0.712500,0.226333,0
0.705000,0.210000,0
0.682500,0.205333,0
0.720000,0.205333,0
0.712500,0.219333,0
0.750000,0.228667,0
0.652500,0.221667,0
0.727500,0.210000,0
0.720000,0.205333,0
0.690000,0.203000,0
0.652500,0.214667,0
0.675000,0.205333,0
0.645000,0.207667,0
0.410667,0.194000,1
0.735000,0.228667,0
0.667500,0.233333,0
0.443333,0.188000,1
0.645000,0.214667,0
0.675000,0.198333,0
0.434000,0.200000,1
0.690000,0.205333,0
0.438667,0.180000,1
0.452667,0.178000,1
0.429333,0.194000,1
0.742500,0.226333,0
0.720000,0.233333,0
0.667500,0.212333,0
0.712500,0.233333,0
0.452667,0.178000,1
0.645000,0.207667,0
0.742500,0.217000,0
0.415333,0.176000,1
0.429333,0.194000,1
0.452667,0.174000,1
0.396667,0.196000,1
0.396667,0.172000,1
0.660000,0.210000,0
0.401333,0.188000,1
0.675000,0.228667,0
0.401333,0.174000,1
0.652500,0.226333,0
0.406000,0.170000,1
0.735000,0.219333,0
0.452667,0.186000,1
0.452667,0.184000,1
0.462000,0.190000,1
0.735000,0.219333,0
0.443333,0.170000,1
0.735000,0.198333,0
0.443333,0.196000,1
0.466667,0.196000,1
0.415333,0.188000,1
0.727500,0.226333,0
0.462000,0.194000,1
0.457333,0.198000,1
0.452667,0.188000,1
0.401333,0.196000,1
0.462000,0.198000,1
0.396667,0.180000,1
0.401333,0.184000,1
0.438667,0.176000,1
0.750000,0.224000,0
0.742500,0.228667,0
0.742500,0.212333,0
0.410667,0.192000,1
0.401333,0.176000,1
0.712500,0.219333,0
0.637500,0.219333,0
0.457333,0.190000,1
0.742500,0.224000,0
0.424667,0.176000,1
0.434000,0.170000,1
0.727500,0.200667,0
0.652500,0.214667,0
0.705000,0.210000,0
0.697500,0.205333,0
0.660000,0.214667,0
0.697500,0.231000,0
0.448000,0.180000,1
0.727500,0.226333,0
0.637500,0.210000,0
0.396667,0.174000,1
0.448000,0.200000,1
0.396667,0.186000,1
0.720000,0.228667,0
0.720000,0.198333,0
0.727500,0.210000,0
0.434000,0.188000,1
0.720000,0.200667,0
0.742500,0.219333,0
0.712500,0.212333,0
0.434000,0.182000,1
0.675000,0.221667,0
0.750000,0.233333,0
0.420000,0.174000,1
0.705000,0.228667,0
0.645000,0.233333,0
0.438667,0.188000,1
0.462000,0.200000,1
0.667500,0.205333,0
0.462000,0.184000,1
0.727500,0.200667,0
0.420000,0.196000,1
0.652500,0.221667,0
0.735000,0.203000,0
0.438667,0.192000,1
0.424667,0.198000,1
0.742500,0.210000,0
0.415333,0.182000,1
0.424667,0.196000,1
0.660000,0.226333,0
0.424667,0.172000,1
0.720000,0.217000,0
0.742500,0.200667,0
0.697500,0.214667,0
0.457333,0.182000,1
0.410667,0.178000,1
0.410667,0.176000,1
0.735000,0.203000,0
0.457333,0.172000,1
0.727500,0.224000,0
0.742500,0.200667,0
0.682500,0.226333,0
0.652500,0.214667,0
0.466667,0.194000,1
0.462000,0.194000,1
0.727500,0.226333,0
0.697500,0.231000,0
0.742500,0.221667,0
0.705000,0.228667,0
0.401333,0.198000,1
0.429333,0.174000,1
0.438667,0.200000,1
0.667500,0.207667,0
0.401333,0.194000,1
0.424667,0.194000,1
0.443333,0.178000,1
0.727500,0.233333,0
0.645000,0.217000,0
0.406000,0.198000,1
0.448000,0.192000,1
0.401333,0.200000,1
0.652500,0.226333,0
0.406000,0.194000,1
0.637500,0.200667,0
0.637500,0.212333,0
0.675000,0.214667,0
0.705000,0.233333,0
0.690000,0.210000,0
0.720000,0.228667,0
0.660000,0.224000,0
0.645000,0.198333,0
0.462000,0.182000,1
0.682500,0.207667,0
0.742500,0.200667,0
0.667500,0.231000,0
0.429333,0.184000,1
0.712500,0.198333,0
0.645000,0.233333,0
0.406000,0.182000,1
0.401333,0.198000,1
0.448000,0.170000,1
0.705000,0.233333,0
0.750000,0.231000,0
0.420000,0.172000,1
0.438667,0.198000,1
0.660000,0.200667,0
0.727500,0.198333,0
0.705000,0.231000,0
0.727500,0.219333,0
0.645000,0.200667,0
0.645000,0.214667,0
0.443333,0.174000,1
0.735000,0.224000,0
0.401333,0.196000,1
0.415333,0.182000,1
0.742500,0.203000,0
0.420000,0.196000,1
0.675000,0.217000,0
0.457333,0.200000,1
0.410667,0.178000,1
0.697500,0.198333,0
0.645000,0.203000,0
0.406000,0.176000,1
0.452667,0.178000,1
0.735000,0.200667,0
0.675000,0.210000,0
0.720000,0.217000,0
0.667500,0.200667,0
0.667500,0.205333,0
0.410667,0.192000,1
0.742500,0.200667,0
0.645000,0.210000,0
0.720000,0.203000,0
0.420000,0.170000,1
0.705000,0.205333,0
0.462000,0.180000,1
0.424667,0.180000,1
0.750000,0.221667,0
0.637500,0.224000,0
0.750000,0.219333,0
0.720000,0.217000,0
0.637500,0.219333,0
0.434000,0.172000,1
0.434000,0.196000,1
0.742500,0.217000,0
0.401333,0.190000,1
0.410667,0.172000,1
0.420000,0.188000,1
0.660000,0.219333,0
0.438667,0.196000,1
0.434000,0.176000,1
0.727500,0.233333,0
0.705000,0.200667,0
0.742500,0.214667,0
0.434000,0.170000,1
0.682500,0.217000,0
0.735000,0.231000,0
0.645000,0.228667,0
0.462000,0.192000,1
0.720000,0.210000,0
0.712500,0.233333,0
0.652500,0.214667,0
0.645000,0.228667,0
0.735000,0.217000,0
0.750000,0.231000,0
0.712500,0.205333,0
0.462000,0.196000,1
0.406000,0.200000,1
0.712500,0.212333,0
0.438667,0.182000,1
0.415333,0.186000,1
0.466667,0.178000,1
0.720000,0.233333,0
0.466667,0.184000,1
0.429333,0.186000,1
0.401333,0.186000,1
0.667500,0.228667,0
0.415333,0.170000,1
0.438667,0.184000,1
0.675000,0.226333,0
0.667500,0.231000,0
0.401333,0.180000,1
0.720000,0.233333,0
0.637500,0.228667,0
0.645000,0.233333,0
0.637500,0.214667,0
0.660000,0.198333,0
0.457333,0.198000,1
0.720000,0.203000,0
0.462000,0.184000,1
0.735000,0.226333,0
0.705000,0.224000,0
0.434000,0.186000,1
0.410667,0.176000,1
0.466667,0.200000,1
0.438667,0.182000,1
0.452667,0.200000,1
0.690000,0.203000,0
0.415333,0.194000,1
0.434000,0.170000,1
0.438667,0.186000,1
0.443333,0.200000,1
0.415333,0.174000,1
0.727500,0.200667,0
0.667500,0.203000,0
0.420000,0.192000,1
0.438667,0.178000,1
0.434000,0.172000,1
0.401333,0.190000,1
0.396667,0.188000,1
0.652500,0.219333,0
0.667500,0.219333,0
0.667500,0.219333,0
0.727500,0.214667,0
0.682500,0.210000,0
0.401333,0.200000,1
0.712500,0.205333,0
0.462000,0.190000,1
0.645000,0.226333,0
0.712500,0.198333,0
0.637500,0.221667,0
0.712500,0.233333,0
0.424667,0.188000,1
0.660000,0.210000,0
0.637500,0.214667,0
0.735000,0.203000,0
0.462000,0.178000,1
0.720000,0.224000,0
0.682500,0.221667,0
0.697500,0.210000,0
0.675000,0.198333,0
0.720000,0.210000,0
0.645000,0.224000,0
0.443333,0.182000,1
0.645000,0.233333,0
0.466667,0.176000,1
0.682500,0.212333,0
0.466667,0.170000,1
0.448000,0.180000,1
0.690000,0.198333,0
0.667500,0.221667,0
0.396667,0.194000,1
0.705000,0.205333,0
0.727500,0.219333,0
0.690000,0.203000,0
0.462000,0.186000,1
0.452667,0.172000,1
0.720000,0.228667,0
0.410667,0.190000,1
0.466667,0.170000,1
0.645000,0.200667,0
0.410667,0.176000,1
0.705000,0.203000,0
0.457333,0.176000,1
0.690000,0.221667,0
0.667500,0.224000,0
0.434000,0.180000,1
0.429333,0.186000,1
0.396667,0.196000,1
0.448000,0.190000,1
0.720000,0.207667,0
0.720000,0.205333,0
0.448000,0.196000,1
0.466667,0.170000,1
0.410667,0.198000,1
0.675000,0.221667,0
0.443333,0.194000,1
0.750000,0.224000,0
0.637500,0.226333,0
0.396667,0.170000,1
0.652500,0.219333,0
0.750000,0.224000,0
0.466667,0.180000,1
0.457333,0.182000,1
0.682500,0.203000,0
0.396667,0.196000,1
0.396667,0.180000,1
0.424667,0.170000,1
0.415333,0.186000,1
0.415333,0.170000,1
0.448000,0.196000,1
0.660000,0.198333,0
0.660000,0.233333,0
0.434000,0.180000,1
0.406000,0.174000,1
0.443333,0.180000,1
0.660000,0.228667,0
0.452667,0.178000,1
0.424667,0.184000,1
0.448000,0.180000,1
0.727500,0.207667,0
0.438667,0.190000,1
0.637500,0.210000,0
0.712500,0.203000,0
0.457333,0.170000,1
0.660000,0.217000,0
0.727500,0.233333,0
0.438667,0.170000,1
0.420000,0.172000,1
0.420000,0.186000,1
0.401333,0.178000,1
0.637500,0.226333,0
0.406000,0.194000,1
0.735000,0.210000,0
0.667500,0.221667,0
0.434000,0.180000,1
0.645000,0.217000,0
0.438667,0.174000,1
0.429333,0.200000,1
0.660000,0.200667,0
0.410667,0.178000,1
0.705000,0.217000,0
0.637500,0.224000,0
0.690000,0.203000,0
0.420000,0.192000,1
0.438667,0.190000,1
0.443333,0.188000,1
0.645000,0.210000,0
0.712500,0.207667,0
0.443333,0.192000,1
0.434000,0.180000,1
0.667500,0.200667,0
0.637500,0.219333,0
0.415333,0.186000,1
0.406000,0.182000,1
0.457333,0.170000,1
0.424667,0.182000,1
0.424667,0.186000,1
